ArrestSurrenderID,CaseMasterID,ArrestSurrenderTypeID,ArrestSurrenderDate,ArrestSurrenderStateId,ArrestSurrenderDistrictId,PoliceStationID,IOID,CourtID,AccusedMasterID,IsAccused,IsComplainantAccused
7271,10298,2,2026-01-17,1,5,113,2335,11,14075,1,0
7272,10299,1,2025-02-08,1,6,144,3070,15,14077,1,0
7273,10300,1,2026-01-10,1,26,520,9998,62,14078,1,0
7274,10301,1,2025-02-14,1,30,590,11365,69,14079,1,0
7275,10303,1,2025-05-24,1,9,198,3729,22,14080,1,0
7276,10305,2,2025-10-31,1,5,111,2405,13,14082,1,0
7277,10308,2,2025-05-29,1,3,56,1484,8,14085,1,0
7278,10308,1,2025-06-17,1,3,56,1609,6,14084,1,0
7279,10310,1,2025-12-14,1,12,263,5036,29,14087,1,1
7280,10311,1,2026-01-16,1,5,103,2595,13,14088,1,0
7281,10312,1,2025-06-12,1,5,118,2356,14,14089,1,0
7282,10313,1,2025-07-20,1,21,420,8248,50,14090,1,0
7283,10314,1,2025-07-11,1,22,442,8586,53,14092,1,0
7284,10315,1,2025-12-10,1,25,499,9824,59,14094,1,0
7285,10316,2,2025-11-05,1,10,210,4276,24,14100,1,0
7286,10322,1,2025-10-02,1,10,212,4227,23,14104,1,0
7287,10325,2,2025-05-05,1,22,456,8510,52,14108,1,0
7288,10329,2,2025-11-18,1,3,69,1713,6,14112,1,0
7289,10330,1,2025-02-08,1,26,529,10375,62,14114,1,0
7290,10333,2,2025-07-09,1,5,109,2310,13,14116,1,0
7291,10335,1,2025-10-06,1,5,109,2641,12,14118,1,0
7292,10337,1,2025-12-30,1,5,113,2180,11,14120,1,0
7293,10338,2,2025-06-01,1,9,197,3860,22,14121,1,0
7294,10339,1,2025-02-19,1,26,518,10251,61,14122,1,0
7295,10340,1,2025-03-01,1,5,105,2665,13,14123,1,0
7296,10342,1,2025-04-16,1,20,403,8063,48,14125,1,0
7297,10343,1,2025-09-10,1,5,117,2159,14,14126,1,0
7298,10344,1,2025-03-03,1,13,281,5515,32,14127,1,0
7299,10345,1,2025-05-21,1,13,276,5692,32,14128,1,0
7300,10346,1,2025-02-14,1,10,209,4353,23,14129,1,0
7301,10347,1,2025-02-11,1,5,120,2404,11,14130,1,0
7302,10348,1,2025-04-06,1,29,579,11186,67,14132,1,0
7303,10349,1,2025-07-13,1,3,75,1713,7,14134,1,0
7304,10350,1,2025-03-06,1,17,344,6755,42,14135,1,0
7305,10351,1,2025-06-21,1,30,585,11534,69,14137,1,0
7306,10352,1,2025-03-22,1,13,275,5690,32,14138,1,0
7307,10353,1,2025-02-23,1,5,115,2205,14,14142,1,0
7308,10354,1,2025-08-11,1,5,124,2258,11,14144,1,0
7309,10354,1,2025-07-20,1,5,124,2643,12,14145,1,0
7310,10355,1,2025-09-08,1,27,534,10439,63,14147,1,0
7311,10358,2,2025-11-18,1,16,334,6570,38,14156,1,0
7312,10361,1,2025-10-25,1,16,325,6482,38,14157,1,0
7313,10363,2,2025-08-17,1,5,122,2182,13,14159,1,0
7314,10364,1,2025-05-24,1,4,85,2003,10,14161,1,0
7315,10366,1,2025-04-27,1,31,611,11672,71,14163,1,0
7316,10367,2,2025-11-20,1,11,232,4569,25,14164,1,0
7317,10369,1,2025-03-22,1,24,478,9532,57,14165,1,0
7318,10372,1,2025-12-13,1,12,263,5252,29,14169,1,0
7319,10375,1,2025-02-10,1,7,160,3359,18,14175,1,0
7320,10376,1,2025-02-11,1,24,477,9484,58,14176,1,1
7321,10377,1,2025-02-03,1,19,384,7435,46,14178,1,0
7322,10377,1,2025-01-28,1,19,384,7574,45,14177,1,0
7323,10378,2,2025-12-01,1,28,561,11037,66,14179,1,0
7324,10382,1,2025-07-25,1,15,317,6298,36,14182,1,0
7325,10383,1,2025-06-19,1,13,273,5517,32,14185,1,0
7326,10383,1,2025-06-05,1,13,273,5465,32,14186,1,0
7327,10384,1,2025-12-11,1,25,497,9924,60,14189,1,0
7328,10385,1,2025-09-02,1,5,107,2572,11,14191,1,0
7329,10389,1,2025-02-24,1,13,283,5692,31,14194,1,0
7330,10390,1,2025-11-23,1,5,108,2338,11,14195,1,0
7331,10391,2,2025-10-09,1,5,118,2312,13,14198,1,0
7332,10392,1,2025-09-24,1,5,118,2310,11,14199,1,0
7333,10393,1,2025-06-30,1,26,524,10160,62,14200,1,0
7334,10398,1,2025-07-27,1,3,67,1714,8,14205,1,0
7335,10399,1,2025-09-08,1,4,85,1833,10,14206,1,0
7336,10400,2,2025-01-31,1,10,215,4303,24,14207,1,0
7337,10401,2,2025-11-07,1,5,107,2495,11,14208,1,0
7338,10402,1,2025-11-26,1,24,485,9601,58,14209,1,0
7339,10403,1,2025-06-24,1,25,498,9711,59,14210,1,0
7340,10405,1,2025-08-14,1,21,416,8292,50,14211,1,0
7341,10407,2,2025-04-30,1,26,518,10305,61,14214,1,0
7342,10409,1,2025-11-20,1,23,461,9079,55,14218,1,0
7343,10410,1,2025-01-07,1,5,105,2383,13,14221,1,0
7344,10413,1,2025-07-06,1,12,255,5422,30,14224,1,0
7345,10417,1,2025-05-25,1,25,497,9782,60,14227,1,0
7346,10418,1,2025-12-09,1,3,69,1691,8,14229,1,0
7347,10418,1,2025-12-30,1,3,69,1330,8,14230,1,0
7348,10419,1,2025-09-21,1,25,498,9825,59,14232,1,0
7349,10420,2,2025-02-23,1,5,104,2230,12,14233,1,0
7350,10421,2,2025-12-26,1,5,103,2433,13,14235,1,0
7351,10425,2,2025-07-11,1,5,120,2643,11,14243,1,0
7352,10426,2,2025-05-06,1,1,13,622,2,14244,1,0
7353,10428,1,2025-08-20,1,31,605,11672,71,14248,1,0
7354,10429,1,2025-12-10,1,29,579,11167,68,14249,1,0
7355,10430,1,2025-01-25,1,31,609,11698,71,14251,1,0
7356,10431,1,2025-07-09,1,8,168,3441,19,14252,1,0
7357,10432,1,2025-05-01,1,5,111,2665,13,14253,1,0
7358,10433,1,2025-04-29,1,23,469,9056,56,14256,1,1
7359,10434,1,2025-11-12,1,5,103,2476,12,14257,1,0
7360,10435,1,2025-07-19,1,5,110,2283,13,14260,1,0
7361,10436,1,2025-05-21,1,19,383,7289,45,14262,1,0
7362,10437,1,2025-06-16,1,21,427,8197,49,14263,1,0
7363,10438,1,2025-08-08,1,28,557,10896,65,14266,1,0
7364,10439,2,2025-09-09,1,5,120,2665,14,14268,1,0
7365,10440,1,2025-09-04,1,21,424,8120,49,14269,1,0
7366,10441,1,2025-11-06,1,1,21,580,2,14270,1,0
7367,10443,2,2025-11-07,1,8,168,3510,20,14271,1,0
7368,10444,1,2025-03-01,1,17,340,6952,42,14273,1,0
7369,10444,1,2025-02-25,1,17,340,6837,39,14272,1,0
7370,10446,1,2025-03-23,1,11,229,4494,27,14274,1,0
7371,10448,1,2025-08-18,1,3,54,1587,8,14275,1,0
7372,10449,2,2025-10-03,1,4,85,1861,9,14276,1,0
7373,10451,1,2025-11-22,1,1,14,478,2,14278,1,0
7374,10454,1,2025-05-04,1,5,103,2358,13,14282,1,1
7375,10457,1,2025-10-22,1,17,349,6891,42,14285,1,0
7376,10457,2,2025-11-12,1,17,349,6836,39,14286,1,0
7377,10461,1,2025-12-09,1,5,113,2259,12,14291,1,0
7378,10462,1,2025-02-06,1,5,122,2311,13,14292,1,0
7379,10465,1,2026-01-01,1,12,257,5080,29,14297,1,0
7380,10469,2,2025-06-13,1,5,120,2665,14,14299,1,0
7381,10470,1,2025-07-15,1,4,93,1813,10,14301,1,0
7382,10471,1,2025-09-25,1,10,206,4273,23,14302,1,0
7383,10472,1,2025-04-27,1,6,139,2812,15,14303,1,0
7384,10473,1,2025-02-09,1,5,103,2552,13,14305,1,0
7385,10474,1,2025-09-03,1,5,118,2385,14,14307,1,0
7386,10475,1,2025-12-18,1,5,116,2159,12,14308,1,0
7387,10476,2,2025-04-25,1,1,21,479,1,14309,1,0
7388,10477,1,2025-03-14,1,29,569,11069,68,14311,1,0
7389,10478,2,2025-04-25,1,19,382,7574,45,14313,1,0
7390,10479,2,2025-12-18,1,26,526,10089,62,14314,1,0
7391,10480,1,2025-08-11,1,11,235,4778,28,14315,1,0
7392,10482,1,2025-10-21,1,18,365,7168,43,14319,1,0
7393,10483,2,2025-10-20,1,5,121,2311,12,14320,1,0
7394,10484,2,2026-02-05,1,14,300,5805,33,14322,1,0
7395,10485,1,2025-10-14,1,5,118,2572,13,14323,1,0
7396,10486,1,2025-03-18,1,3,76,1570,7,14325,1,0
7397,10486,2,2025-03-30,1,3,76,1661,8,14324,1,0
7398,10487,1,2025-07-16,1,4,90,1833,9,14326,1,0
7399,10488,1,2025-09-07,1,15,308,6275,35,14327,1,0
7400,10491,1,2025-06-02,1,25,505,9878,59,14330,1,0
7401,10494,1,2025-04-22,1,30,585,11424,70,14332,1,0
7402,10495,1,2025-04-05,1,22,454,8934,52,14336,1,0
7403,10496,1,2025-06-27,1,5,118,2571,11,14337,1,0
7404,10497,2,2025-04-05,1,28,561,10875,66,14338,1,0
7405,10498,1,2025-03-18,1,4,93,1815,10,14339,1,0
7406,10499,1,2025-04-07,1,5,118,2182,12,14340,1,0
7407,10499,1,2025-04-01,1,5,118,2182,11,14341,1,0
7408,10500,2,2025-02-25,1,5,117,2337,12,14343,1,0
7409,10501,1,2025-04-16,1,21,418,8269,50,14345,1,0
7410,10502,1,2025-06-08,1,12,259,5057,30,14347,1,0
7411,10503,1,2025-12-29,1,5,106,2404,12,14348,1,0
7412,10506,1,2025-02-11,1,19,385,7575,46,14351,1,0
7413,10507,1,2025-05-28,1,20,397,8064,48,14352,1,0
7414,10508,1,2025-06-11,1,20,402,7891,48,14353,1,0
7415,10511,1,2025-07-07,1,21,419,8411,49,14356,1,0
7416,10512,2,2025-06-26,1,9,192,3862,22,14359,1,0
7417,10513,1,2025-11-09,1,27,546,10636,63,14360,1,0
7418,10514,1,2025-07-03,1,2,40,791,3,14362,1,0
7419,10515,1,2025-07-03,1,6,135,2764,15,14363,1,0
7420,10516,2,2025-04-13,1,7,159,3140,17,14364,1,0
7421,10520,2,2025-06-09,1,14,300,5823,34,14371,1,0
7422,10520,2,2025-07-08,1,14,300,6033,34,14370,1,0
7423,10522,1,2025-02-26,1,5,111,2284,12,14374,1,0
7424,10524,1,2025-04-09,1,13,280,5662,32,14376,1,0
7425,10526,2,2025-05-14,1,19,376,7287,46,14378,1,0
7426,10527,1,2025-08-27,1,2,31,839,4,14379,1,0
7427,10528,1,2025-06-05,1,13,281,5489,32,14380,1,0
7428,10530,1,2025-08-09,1,18,366,7081,43,14383,1,0
7429,10530,2,2025-07-13,1,18,366,7056,43,14382,1,0
7430,10531,1,2025-02-11,1,22,442,8767,52,14386,1,0
7431,10532,2,2025-03-18,1,28,552,10875,66,14387,1,0
7432,10534,1,2025-09-06,1,2,33,711,3,14390,1,0
7433,10535,1,2025-12-15,1,17,341,6715,41,14391,1,0
7434,10536,1,2025-11-13,1,17,347,6912,41,14392,1,0
7435,10538,2,2025-12-21,1,25,504,9823,60,14393,1,0
7436,10540,1,2025-06-28,1,5,103,2283,12,14397,1,0
7437,10542,2,2025-11-10,1,14,300,6054,33,14401,1,0
7438,10543,1,2025-05-25,1,3,67,1261,7,14402,1,0
7439,10548,1,2025-05-14,1,7,157,3185,17,14408,1,0
7440,10549,1,2026-01-10,1,16,326,6568,37,14409,1,0
7441,10552,1,2025-03-19,1,12,253,5145,30,14412,1,0
7442,10554,2,2025-07-26,1,5,113,2230,14,14415,1,0
7443,10555,1,2025-11-23,1,22,444,8835,52,14416,1,0
7444,10556,1,2025-07-28,1,5,111,2496,12,14417,1,0
7445,10556,1,2025-06-30,1,5,111,2336,13,14418,1,0
7446,10557,2,2025-06-11,1,5,109,2310,11,14419,1,0
7447,10558,2,2025-04-25,1,9,200,3958,22,14420,1,0
7448,10560,1,2025-12-11,1,22,444,8863,53,14422,1,0
7449,10563,1,2025-03-04,1,30,589,11491,70,14423,1,0
7450,10564,1,2025-10-04,1,31,607,11863,71,14424,1,1
7451,10565,1,2025-11-09,1,5,115,2282,13,14425,1,0
7452,10566,2,2025-12-26,1,10,215,4132,23,14426,1,0
7453,10568,1,2025-08-04,1,5,106,2615,12,14428,1,0
7454,10569,2,2025-08-01,1,5,111,2160,12,14429,1,0
7455,10571,1,2025-12-17,1,5,123,2495,11,14431,1,0
7456,10574,1,2025-03-11,1,22,441,8610,54,14434,1,0
7457,10575,2,2025-03-02,1,8,181,3705,20,14435,1,0
7458,10576,1,2025-03-04,1,21,425,8270,49,14436,1,0
7459,10577,2,2025-10-16,1,4,94,2059,9,14438,1,0
7460,10577,1,2025-10-21,1,4,94,1786,10,14437,1,0
7461,10579,1,2025-10-14,1,12,266,5101,30,14440,1,0
7462,10579,1,2025-09-19,1,12,266,5145,29,14439,1,0
7463,10580,1,2025-07-29,1,5,118,2595,14,14441,1,0
7464,10583,2,2025-05-31,1,3,56,1481,6,14445,1,0
7465,10584,1,2025-10-31,1,5,103,2202,11,14446,1,0
7466,10585,1,2025-11-25,1,3,71,1761,7,14447,1,0
7467,10590,1,2025-04-12,1,22,453,8979,51,14452,1,0
7468,10591,2,2025-09-07,1,19,387,7623,45,14453,1,0
7469,10592,1,2025-03-01,1,10,215,4227,24,14454,1,0
7470,10593,1,2025-09-04,1,5,118,2310,12,14455,1,0
7471,10594,1,2025-02-25,1,20,407,7820,48,14458,1,0
7472,10595,1,2025-05-18,1,26,523,10251,62,14459,1,0
7473,10598,2,2025-07-10,1,5,118,2475,12,14462,1,0
7474,10599,2,2025-11-28,1,22,435,8767,53,14463,1,0
7475,10600,2,2025-02-04,1,10,206,4133,24,14465,1,0
7476,10601,1,2025-07-28,1,25,501,9671,60,14466,1,0
7477,10602,1,2025-11-04,1,9,197,3913,22,14468,1,0
7478,10603,1,2025-05-19,1,3,57,1163,6,14470,1,0
7479,10604,1,2025-05-04,1,28,563,11037,65,14471,1,0
7480,10605,1,2025-12-12,1,3,73,1460,5,14472,1,0
7481,10606,1,2025-12-31,1,26,523,10134,61,14473,1,0
7482,10607,1,2025-05-06,1,2,34,864,4,14474,1,0
7483,10608,1,2025-03-31,1,5,108,2181,14,14475,1,0
7484,10609,1,2025-04-02,1,4,93,1941,10,14476,1,0
7485,10611,1,2025-02-06,1,17,345,6810,39,14478,1,0
7486,10614,1,2026-01-22,1,22,438,8536,51,14482,1,0
7487,10615,2,2025-08-06,1,4,94,2030,9,14483,1,0
7488,10616,1,2025-07-31,1,5,110,2310,11,14484,1,0
7489,10617,2,2025-08-11,1,22,444,8836,53,14486,1,0
7490,10618,1,2025-11-23,1,6,144,2909,15,14489,1,0
7491,10619,1,2025-10-12,1,22,453,8807,54,14490,1,0
7492,10620,1,2025-12-10,1,12,258,5102,30,14491,1,0
7493,10622,1,2025-07-18,1,1,19,683,1,14492,1,0
7494,10623,1,2025-01-13,1,9,196,3786,21,14493,1,0
7495,10625,2,2025-08-06,1,22,444,8980,54,14495,1,0
7496,10627,2,2025-05-01,1,5,115,2259,13,14497,1,0
7497,10628,2,2025-03-21,1,27,539,10586,64,14498,1,0
7498,10629,1,2025-03-26,1,25,508,9781,60,14499,1,0
7499,10630,1,2025-05-22,1,29,579,11067,67,14500,1,0
7500,10635,1,2025-09-03,1,11,223,4968,25,14506,1,0
7501,10636,2,2025-08-27,1,12,267,5227,29,14507,1,0
7502,10637,1,2025-03-19,1,5,120,2616,14,14510,1,0
7503,10638,1,2025-03-23,1,5,118,2642,14,14514,1,0
7504,10639,1,2025-09-22,1,22,439,8705,51,14516,1,0
7505,10640,1,2025-06-01,1,21,419,8172,50,14517,1,0
7506,10641,1,2025-12-13,1,11,229,4567,27,14518,1,0
7507,10642,1,2025-06-03,1,5,113,2358,12,14520,1,0
7508,10643,1,2025-02-03,1,8,181,3634,19,14521,1,0
7509,10644,1,2025-11-10,1,15,308,6200,36,14524,1,0
7510,10647,1,2025-06-01,1,3,57,1713,5,14527,1,0
7511,10647,1,2025-05-27,1,3,57,1570,7,14526,1,0
7512,10648,1,2025-12-26,1,24,479,9462,57,14528,1,0
7513,10649,1,2025-11-24,1,17,348,6715,40,14529,1,0
7514,10650,1,2025-04-26,1,29,577,11289,67,14530,1,0
7515,10651,1,2025-11-04,1,5,110,2641,12,14532,1,0
7516,10652,1,2025-12-15,1,5,116,2495,11,14537,1,0
7517,10653,1,2025-12-24,1,29,571,11067,68,14539,1,0
7518,10653,1,2026-01-07,1,29,571,11319,67,14538,1,0
7519,10654,1,2025-04-12,1,5,118,2552,13,14540,1,0
7520,10655,2,2025-02-15,1,19,378,7545,45,14541,1,0
7521,10656,2,2025-06-13,1,5,118,2615,13,14543,1,0
7522,10657,1,2025-08-15,1,5,114,2357,12,14545,1,0
7523,10658,2,2025-03-28,1,3,73,1443,7,14548,1,0
7524,10658,1,2025-04-01,1,3,73,1441,6,14547,1,0
7525,10659,2,2025-03-22,1,5,122,2258,13,14549,1,1
7526,10661,1,2025-09-24,1,5,103,2664,12,14551,1,0
7527,10664,1,2025-03-19,1,19,375,7545,46,14555,1,0
7528,10665,1,2025-12-04,1,3,74,1332,6,14556,1,0
7529,10667,1,2025-06-11,1,6,145,2910,15,14558,1,0
7530,10668,1,2025-06-05,1,10,213,4111,24,14559,1,0
7531,10669,1,2025-07-27,1,10,211,4182,24,14562,1,0
7532,10672,1,2025-11-10,1,3,71,1420,6,14566,1,0
7533,10673,1,2025-12-20,1,5,111,2495,11,14567,1,0
7534,10678,1,2025-05-18,1,28,553,10874,65,14572,1,0
7535,10679,1,2025-07-16,1,5,108,2283,13,14576,1,0
7536,10680,1,2025-05-24,1,15,320,6176,36,14581,1,0
7537,10681,1,2025-10-24,1,3,64,1662,8,14584,1,0
7538,10682,2,2025-12-06,1,8,171,3676,20,14585,1,1
7539,10683,1,2025-10-03,1,27,541,10611,63,14586,1,0
7540,10685,1,2025-04-28,1,5,118,2183,12,14590,1,0
7541,10686,1,2025-11-22,1,5,121,2385,12,14591,1,0
7542,10687,1,2025-09-08,1,3,56,1712,8,14592,1,0
7543,10690,1,2025-07-05,1,19,389,7410,46,14593,1,0
7544,10692,1,2025-06-09,1,3,59,1569,8,14599,1,0
7545,10693,1,2025-10-27,1,2,38,990,4,14601,1,0
7546,10694,2,2025-07-29,1,5,111,2336,14,14602,1,0
7547,10695,1,2025-11-26,1,29,579,11120,68,14603,1,0
7548,10698,2,2026-01-05,1,5,122,2336,11,14608,1,0
7549,10699,1,2025-01-29,1,13,278,5541,32,14609,1,0
7550,10700,1,2026-01-01,1,15,310,6324,36,14610,1,0
7551,10701,1,2025-10-22,1,1,21,665,2,14612,1,0
7552,10702,1,2025-03-09,1,5,117,2356,13,14614,1,0
7553,10704,2,2025-12-26,1,1,21,479,2,14618,1,0
7554,10705,1,2025-02-03,1,5,113,2406,12,14619,1,0
7555,10706,1,2025-05-05,1,12,264,5104,29,14620,1,0
7556,10710,1,2026-02-11,1,23,465,9202,56,14626,1,0
7557,10711,2,2025-10-12,1,9,196,3809,21,14628,1,0
7558,10714,2,2025-10-17,1,3,63,1140,5,14631,1,0
7559,10715,1,2025-06-15,1,26,521,10374,62,14633,1,0
7560,10715,1,2025-06-17,1,26,521,10133,62,14632,1,0
7561,10717,2,2025-10-04,1,5,123,2357,12,14636,1,0
7562,10718,1,2025-03-09,1,15,308,6324,36,14637,1,0
7563,10720,2,2025-11-01,1,10,211,4182,24,14638,1,0
7564,10721,2,2025-07-27,1,2,36,1039,3,14642,1,0
7565,10722,1,2025-02-04,1,6,144,2689,15,14644,1,0
7566,10723,1,2025-09-21,1,31,614,11743,72,14645,1,0
7567,10724,2,2025-05-06,1,5,117,2384,14,14646,1,0
7568,10725,1,2025-05-26,1,6,134,2984,16,14649,1,0
7569,10726,1,2025-03-23,1,2,36,1090,3,14651,1,0
7570,10727,1,2025-10-14,1,23,471,9296,55,14652,1,0
7571,10729,2,2025-04-18,1,30,594,11534,70,14654,1,0
7572,10732,1,2025-08-04,1,4,96,1916,10,14658,1,0
7573,10733,1,2025-08-06,1,27,545,10674,63,14659,1,0
7574,10736,1,2025-11-27,1,23,470,9154,55,14662,1,0
7575,10737,1,2025-04-12,1,5,124,2431,12,14664,1,0
7576,10738,1,2025-03-18,1,30,587,11533,69,14666,1,0
7577,10739,1,2025-03-16,1,13,273,5444,31,14667,1,0
7578,10739,1,2025-03-07,1,13,273,5588,31,14669,1,0
7579,10740,1,2025-11-15,1,3,56,1482,8,14671,1,0
7580,10741,2,2025-10-20,1,16,327,6504,37,14672,1,0
7581,10742,1,2025-03-27,1,19,385,7410,45,14673,1,0
7582,10745,1,2025-05-16,1,21,426,8247,49,14677,1,0
7583,10746,1,2025-03-21,1,25,495,9709,60,14678,1,0
7584,10748,2,2025-01-16,1,11,235,5016,27,14679,1,0
7585,10749,1,2025-06-24,1,31,612,11696,72,14680,1,0
7586,10750,1,2025-12-14,1,19,384,7575,46,14682,1,0
7587,10754,1,2025-08-01,1,5,105,2643,14,14683,1,0
7588,10755,1,2025-10-24,1,29,580,11207,67,14684,1,1
7589,10757,1,2025-12-22,1,5,108,2404,12,14686,1,0
7590,10759,1,2025-11-24,1,1,17,429,2,14687,1,0
7591,10760,1,2025-07-28,1,5,105,2642,13,14688,1,0
7592,10761,2,2025-07-27,1,22,444,8612,53,14689,1,0
7593,10762,1,2025-04-28,1,10,215,4160,23,14690,1,0
7594,10763,1,2025-05-14,1,16,330,6436,37,14691,1,0
7595,10764,1,2025-03-30,1,19,380,7520,46,14692,1,0
7596,10765,1,2025-07-11,1,5,115,2616,11,14693,1,0
7597,10766,1,2025-06-23,1,17,344,6735,40,14695,1,0
7598,10767,1,2025-02-15,1,30,590,11553,69,14696,1,0
7599,10768,1,2026-01-25,1,25,501,9823,60,14697,1,0
7600,10770,1,2025-08-03,1,5,109,2495,12,14700,1,0
7601,10771,1,2025-07-09,1,3,72,1442,6,14701,1,0
7602,10773,2,2025-04-19,1,3,73,1379,8,14704,1,0
7603,10774,1,2025-02-25,1,5,110,2160,11,14706,1,0
7604,10775,1,2025-04-06,1,6,132,2741,16,14707,1,0
7605,10776,1,2025-08-13,1,4,97,2134,10,14711,1,0
7606,10777,1,2025-06-12,1,25,507,9877,60,14713,1,0
7607,10778,2,2025-09-22,1,5,111,2451,13,14714,1,0
7608,10779,1,2025-10-22,1,5,122,2553,12,14716,1,0
7609,10780,1,2025-06-08,1,23,463,9230,55,14719,1,0
7610,10782,1,2025-12-04,1,4,85,1816,9,14720,1,0
7611,10786,1,2025-04-07,1,4,93,2061,9,14725,1,0
7612,10787,2,2025-03-28,1,25,497,9924,60,14726,1,0
7613,10789,1,2025-08-07,1,3,56,1234,8,14729,1,1
7614,10790,1,2025-08-20,1,5,108,2451,14,14731,1,0
7615,10792,1,2025-03-03,1,10,206,4355,23,14733,1,0
7616,10794,1,2025-12-16,1,29,579,11121,67,14736,1,0
7617,10795,2,2025-08-21,1,12,266,5101,30,14739,1,0
7618,10797,1,2025-06-26,1,27,535,10612,63,14742,1,0
7619,10799,2,2025-08-19,1,25,498,9974,60,14744,1,0
7620,10800,2,2025-05-10,1,21,416,8171,50,14746,1,0
7621,10801,2,2025-05-25,1,5,105,2336,14,14748,1,0
7622,10802,1,2025-06-13,1,26,521,10047,62,14749,1,0
7623,10803,2,2025-11-18,1,7,155,3305,18,14750,1,0
7624,10806,1,2025-03-08,1,5,123,2667,13,14753,1,0
7625,10807,1,2025-02-18,1,28,553,10988,66,14755,1,0
7626,10810,1,2025-11-29,1,26,513,10047,61,14760,1,0
7627,10812,2,2026-01-23,1,5,110,2259,13,14761,1,0
7628,10813,2,2025-12-08,1,25,499,9781,59,14762,1,0
7629,10813,1,2025-11-20,1,25,499,9802,59,14763,1,0
7630,10814,1,2025-08-22,1,26,525,10091,61,14766,1,0
7631,10815,1,2025-01-29,1,5,103,2384,14,14768,1,0
7632,10816,1,2025-11-21,1,25,508,9691,59,14769,1,0
7633,10817,1,2025-07-20,1,14,302,6078,34,14771,1,0
7634,10818,1,2025-04-03,1,17,341,6837,40,14772,1,0
7635,10819,1,2025-07-02,1,29,572,11167,68,14775,1,0
7636,10822,1,2025-02-24,1,5,105,2572,14,14777,1,0
7637,10823,1,2025-10-09,1,5,106,2282,11,14778,1,0
7638,10824,1,2025-07-27,1,16,332,6668,38,14781,1,0
7639,10825,1,2025-05-26,1,9,199,3746,21,14782,1,0
7640,10829,2,2026-01-14,1,16,324,6547,38,14786,1,0
7641,10832,1,2025-03-08,1,29,573,11143,68,14787,1,0
7642,10833,1,2025-10-18,1,10,215,4184,24,14788,1,0
7643,10835,2,2025-07-30,1,13,278,5690,32,14791,1,0
7644,10836,1,2025-01-21,1,1,21,645,1,14792,1,0
7645,10837,1,2025-09-14,1,20,395,8041,47,14793,1,0
7646,10838,1,2026-02-08,1,11,229,4777,26,14794,1,0
7647,10839,1,2025-08-06,1,27,545,10585,64,14796,1,0
7648,10841,1,2025-06-19,1,4,84,2004,10,14798,1,0
7649,10842,1,2025-02-02,1,22,447,8511,53,14799,1,0
7650,10845,1,2025-08-21,1,5,123,2474,13,14804,1,0
7651,10846,1,2025-08-30,1,8,178,3401,20,14806,1,0
7652,10847,1,2025-09-21,1,5,106,2450,14,14808,1,0
7653,10848,1,2025-03-08,1,9,197,4038,21,14809,1,0
7654,10849,1,2025-02-07,1,5,118,2642,12,14811,1,0
7655,10850,2,2025-09-14,1,30,590,11386,69,14812,1,0
7656,10851,1,2025-12-13,1,11,237,4593,27,14813,1,0
7657,10852,1,2025-10-04,1,6,144,2690,15,14814,1,0
7658,10853,1,2025-05-25,1,10,215,4303,23,14815,1,0
7659,10855,1,2025-08-02,1,5,112,2385,11,14821,1,0
7660,10856,1,2025-07-21,1,4,84,1833,10,14822,1,0
7661,10857,1,2025-04-11,1,20,397,7863,48,14823,1,0
7662,10859,1,2026-01-16,1,5,122,2383,12,14824,1,0
7663,10860,1,2025-08-08,1,11,242,4992,27,14826,1,0
7664,10862,1,2025-06-12,1,12,269,5207,29,14830,1,0
7665,10863,1,2025-05-26,1,5,116,2615,12,14832,1,0
7666,10864,1,2025-07-28,1,14,292,5895,34,14833,1,0
7667,10865,1,2025-05-16,1,5,113,2451,13,14835,1,0
7668,10866,1,2025-01-17,1,5,124,2665,13,14837,1,0
7669,10866,2,2025-02-10,1,5,124,2553,11,14836,1,0
7670,10868,1,2026-01-22,1,10,212,4134,24,14839,1,0
7671,10869,1,2025-04-08,1,5,118,2433,13,14842,1,0
7672,10870,1,2025-07-23,1,5,116,2404,13,14846,1,0
7673,10871,2,2025-09-16,1,5,110,2523,11,14847,1,0
7674,10874,1,2025-04-11,1,21,423,8412,50,14853,1,0
7675,10876,1,2025-04-18,1,13,281,5585,31,14857,1,0
7676,10877,1,2025-01-18,1,10,212,4248,23,14858,1,0
7677,10878,1,2025-07-03,1,22,443,8633,51,14860,1,0
7678,10878,1,2025-06-27,1,22,443,8789,54,14861,1,0
7679,10879,1,2025-09-05,1,22,442,8535,51,14862,1,0
7680,10881,1,2025-09-07,1,28,556,10895,65,14863,1,0
7681,10882,1,2025-05-20,1,22,451,8835,51,14864,1,0
7682,10882,2,2025-05-28,1,22,451,8435,52,14865,1,0
7683,10883,1,2025-10-04,1,8,178,3559,20,14868,1,0
7684,10887,1,2025-09-15,1,6,141,2765,16,14872,1,0
7685,10888,1,2025-09-14,1,21,417,8369,50,14873,1,0
7686,10889,1,2025-06-15,1,19,390,7518,45,14874,1,0
7687,10890,1,2025-11-11,1,23,465,9101,56,14875,1,0
7688,10892,1,2025-04-09,1,16,331,6482,38,14878,1,0
7689,10894,1,2025-12-02,1,25,500,9823,60,14879,1,0
7690,10895,1,2025-09-19,1,20,407,7693,48,14880,1,0
7691,10895,2,2025-09-18,1,20,407,7793,48,14881,1,0
