CSID,CaseMasterID,csdate,cstype,PolicePersonID
2841,3768,2025-08-14,B,2664
2842,3769,2025-08-28,A,6891
2843,3770,2026-01-17,A,10069
2844,3772,2026-01-07,C,1589
2845,3774,2026-02-20,A,1569
2846,3775,2026-04-27,B,1589
2847,3777,2025-08-29,A,11647
2848,3778,2025-10-16,A,1788
2849,3779,2025-12-29,A,8291
2850,3782,2025-04-04,A,6297
2851,3783,2025-06-07,A,10771
2852,3784,2025-07-22,A,2312
2853,3785,2026-01-06,A,1482
2854,3787,2025-07-04,A,5489
2855,3788,2025-08-01,A,2572
2856,3790,2025-07-15,A,5423
2857,3792,2025-11-01,C,8678
2858,3794,2026-01-27,B,2404
2859,3796,2025-08-18,C,2666
2860,3797,2025-08-20,A,2382
2861,3798,2025-06-06,A,713
2862,3799,2025-09-07,A,1739
2863,3801,2025-09-06,A,5014
2864,3802,2025-11-03,A,9101
2865,3803,2025-07-18,C,8119
2866,3804,2025-07-23,C,3763
2867,3805,2025-05-11,A,10772
2868,3806,2025-04-03,A,4183
2869,3807,2025-07-22,A,2665
2870,3809,2026-02-14,A,6524
2871,3810,2025-06-23,A,1814
2872,3812,2025-12-04,C,2666
2873,3813,2025-04-17,A,11451
2874,3814,2025-07-04,A,2258
2875,3815,2026-01-02,A,5015
2876,3816,2025-09-19,A,2160
2877,3817,2025-12-30,A,2356
2878,3819,2025-08-22,B,9670
2879,3821,2026-02-05,B,10068
2880,3822,2025-07-23,A,2522
2881,3824,2025-10-13,A,8789
2882,3825,2025-05-04,A,1141
2883,3827,2025-11-29,A,5401
2884,3828,2026-01-20,B,3861
2885,3829,2025-03-18,A,2311
2886,3830,2025-09-14,A,2433
2887,3832,2025-03-19,A,2202
2888,3833,2025-12-20,A,2451
2889,3836,2025-09-11,A,4993
2890,3838,2025-12-03,C,6099
2891,3839,2025-10-02,A,3418
2892,3840,2025-08-15,A,7029
2893,3842,2025-12-24,A,9824
2894,3843,2025-06-26,A,11910
2895,3844,2025-10-26,C,11237
2896,3845,2025-06-22,C,2358
2897,3846,2025-05-27,A,5564
2898,3847,2025-10-20,A,2405
2899,3850,2025-10-01,A,1113
2900,3851,2025-04-10,A,3859
2901,3853,2025-08-01,A,9599
2902,3856,2025-08-10,A,8455
2903,3857,2025-11-19,A,2984
2904,3858,2025-03-27,B,9200
2905,3859,2025-09-17,C,2310
2906,3860,2025-05-02,B,2312
2907,3861,2025-06-24,A,2642
2908,3862,2026-02-19,A,5304
2909,3865,2025-09-29,A,8884
2910,3867,2025-05-23,A,5145
2911,3868,2025-09-22,C,1262
2912,3869,2025-09-05,A,10025
2913,3870,2025-10-31,A,6175
2914,3871,2025-07-01,A,556
2915,3873,2025-06-30,A,2183
2916,3874,2025-12-10,A,2337
2917,3875,2025-08-02,A,4871
2918,3877,2025-10-28,A,4038
2919,3878,2025-07-20,A,2595
2920,3879,2025-12-16,C,4302
2921,3880,2025-06-14,A,6981
2922,3881,2026-04-20,A,8737
2923,3882,2025-07-10,A,8558
2924,3883,2025-07-07,C,2404
2925,3884,2026-01-10,A,3535
2926,3885,2025-09-16,A,3214
2927,3886,2025-06-13,C,8290
2928,3887,2025-12-08,A,5689
2929,3889,2025-10-01,B,2474
2930,3890,2025-12-30,A,10875
2931,3891,2025-06-17,C,3959
2932,3892,2025-10-08,A,8806
2933,3895,2025-11-06,C,3360
2934,3896,2025-08-30,A,5225
2935,3897,2025-07-16,A,1482
2936,3898,2026-01-01,A,11626
2937,3899,2025-09-07,A,525
2938,3900,2025-06-19,A,2496
2939,3901,2025-09-12,A,8807
2940,3902,2025-11-10,A,2553
2941,3903,2025-04-18,A,6127
2942,3904,2026-02-07,A,2383
2943,3905,2025-10-03,A,5586
2944,3906,2025-08-04,A,2476
2945,3907,2025-05-08,B,2432
2946,3908,2026-01-21,A,6809
2947,3909,2026-03-10,B,6200
2948,3910,2025-04-17,A,4304
2949,3911,2025-07-20,A,2259
2950,3912,2026-02-01,A,1984
2951,3913,2025-05-26,A,6416
2952,3914,2025-07-10,A,8611
2953,3915,2026-03-22,A,1505
2954,3917,2025-09-28,A,11743
2955,3919,2025-02-28,B,1462
2956,3920,2025-03-10,A,10971
2957,3921,2025-06-13,A,10177
2958,3922,2025-04-24,A,9389
2959,3924,2025-10-13,A,2616
2960,3926,2025-09-22,A,2405
2961,3927,2026-03-05,C,8633
2962,3928,2025-03-05,A,2385
2963,3931,2025-07-14,A,4569
2964,3932,2025-07-07,A,9154
2965,3933,2026-03-10,A,1763
2966,3934,2025-05-19,A,4569
2967,3935,2025-11-04,A,5636
2968,3936,2025-08-16,A,6812
2969,3938,2026-03-16,A,8456
2970,3939,2025-10-11,A,2667
2971,3942,2025-10-01,A,2159
2972,3943,2025-11-05,B,9156
2973,3944,2025-06-29,A,9780
2974,3946,2025-10-27,B,5585
2975,3947,2026-05-11,A,4374
2976,3948,2025-12-17,A,2356
2977,3949,2025-06-22,C,2283
2978,3950,2025-11-02,A,8660
2979,3951,2025-07-20,A,768
2980,3952,2025-12-16,C,5145
2981,3953,2025-09-15,A,2523
2982,3954,2025-10-29,B,5690
2983,3955,2026-01-19,A,4469
2984,3957,2026-01-06,A,2284
2985,3958,2025-08-05,C,6547
2986,3959,2025-12-05,A,8981
2987,3961,2025-09-03,B,4618
2988,3962,2025-09-02,A,9317
2989,3964,2025-08-03,A,10353
2990,3965,2025-07-02,A,11237
2991,3966,2025-10-11,A,11070
2992,3967,2025-07-12,A,4522
2993,3968,2026-01-25,C,6617
2994,3969,2026-01-01,A,2615
2995,3970,2025-04-22,A,3492
2996,3971,2025-09-19,A,2356
2997,3972,2026-04-28,C,2741
2998,3973,2025-04-27,A,2181
2999,3974,2025-08-05,A,5226
3000,3975,2025-06-28,A,8766
3001,3976,2025-07-01,C,8247
3002,3977,2026-02-12,A,2495
3003,3978,2025-05-24,A,4593
3004,3979,2025-10-23,B,2230
3005,3980,2026-03-31,B,6891
3006,3981,2025-06-12,B,2451
3007,3983,2025-05-13,A,10375
3008,3984,2026-03-04,A,1787
3009,3987,2026-01-29,A,9759
3010,3988,2025-10-05,A,5329
3011,3989,2026-02-04,A,6692
3012,3990,2025-02-21,A,11625
3013,3991,2025-09-28,A,11470
3014,3992,2025-10-11,A,1834
3015,3993,2025-05-16,A,5803
3016,3994,2025-06-23,A,7863
3017,3995,2025-03-22,A,2641
3018,3996,2026-01-18,B,9950
3019,3998,2025-05-30,B,2182
3020,3999,2025-06-06,B,9336
3021,4001,2025-12-07,C,2689
3022,4002,2025-08-17,A,8147
3023,4004,2025-07-18,C,6930
3024,4005,2026-01-21,C,1787
3025,4006,2025-07-04,A,6416
3026,4007,2025-04-20,A,4354
3027,4008,2025-11-03,C,2159
3028,4009,2025-06-29,C,578
3029,4010,2025-10-23,A,7463
3030,4012,2026-02-20,A,1180
3031,4013,2025-11-17,A,2938
3032,4014,2025-08-09,A,2432
3033,4015,2025-11-10,A,9899
3034,4016,2026-02-04,A,10853
3035,4018,2025-11-30,A,740
3036,4021,2026-02-02,A,9899
3037,4022,2025-03-13,A,5228
3038,4023,2025-06-06,A,10750
3039,4024,2025-07-22,A,2689
3040,4026,2025-12-09,A,4849
3041,4027,2025-03-02,A,2358
3042,4028,2025-05-06,A,2523
3043,4029,2025-11-15,B,8809
3044,4030,2025-06-09,A,2665
3045,4032,2025-08-19,A,7366
3046,4033,2025-11-07,A,5489
3047,4035,2025-03-03,A,1443
3048,4036,2025-06-03,A,3915
3049,4037,2025-02-16,A,6929
3050,4038,2026-01-25,A,4248
3051,4039,2026-02-27,B,1690
3052,4040,2026-05-23,B,2159
3053,4041,2025-08-27,A,10224
3054,4042,2025-06-13,A,9669
3055,4043,2025-08-14,A,4112
3056,4044,2025-07-06,A,8247
3057,4045,2026-01-16,A,2571
3058,4046,2026-04-08,A,11553
3059,4047,2025-12-19,A,9127
3060,4048,2025-09-23,A,9129
3061,4049,2025-02-19,A,2336
3062,4050,2025-07-12,A,4919
3063,4052,2025-05-23,A,2383
3064,4053,2025-05-10,A,2643
3065,4054,2025-07-20,A,6667
3066,4055,2025-04-28,C,2383
3067,4057,2025-03-28,A,2310
3068,4059,2025-06-13,C,2181
3069,4060,2025-09-11,A,602
3070,4061,2025-06-07,A,2282
3071,4063,2025-07-20,A,2312
3072,4064,2025-09-29,C,6980
3073,4066,2025-08-07,A,9823
3074,4067,2025-05-24,A,1524
3075,4068,2025-08-16,A,9079
3076,4069,2025-08-31,A,10822
3077,4070,2025-07-09,A,2356
3078,4071,2026-02-24,A,2312
3079,4072,2025-05-19,A,7843
3080,4073,2025-06-15,C,2406
3081,4074,2025-07-14,A,9922
3082,4075,2025-07-07,A,2357
3083,4076,2026-02-03,A,9973
3084,4077,2025-05-06,A,9801
3085,4078,2026-01-02,A,2283
3086,4079,2026-01-30,A,3215
3087,4080,2025-07-09,A,6911
3088,4082,2025-08-21,C,624
3089,4083,2025-09-26,A,10091
3090,4084,2025-03-19,A,9671
3091,4085,2025-10-08,A,2337
3092,4086,2025-08-05,A,5637
3093,4087,2025-05-23,A,2572
3094,4088,2025-12-25,A,8736
3095,4089,2025-07-01,C,2107
3096,4090,2025-08-23,A,8585
3097,4092,2025-06-17,A,1442
3098,4093,2025-10-18,A,2282
3099,4094,2025-06-02,A,9997
3100,4095,2025-05-21,A,2474
3101,4096,2025-05-02,A,5875
3102,4097,2026-01-28,A,10046
3103,4098,2026-01-18,A,2202
3104,4099,2025-05-11,A,1505
3105,4100,2025-08-20,C,480
3106,4101,2025-08-07,A,6755
3107,4102,2026-01-05,A,666
3108,4103,2025-07-06,A,9410
3109,4104,2025-11-10,A,2475
3110,4105,2025-06-21,A,11188
3111,4106,2025-12-23,A,7843
3112,4107,2025-04-14,A,4065
3113,4108,2026-02-09,A,5304
3114,4109,2025-12-01,C,2642
3115,4111,2025-08-10,A,2451
3116,4112,2025-12-30,A,4468
3117,4113,2025-10-05,B,1088
3118,4114,2025-03-19,A,9252
3119,4116,2025-03-13,A,6809
3120,4117,2026-02-07,A,8634
3121,4119,2025-07-22,A,9710
3122,4120,2025-06-07,A,4134
3123,4122,2025-07-06,C,1398
3124,4123,2025-07-08,A,8220
3125,4125,2025-06-22,A,3537
3126,4126,2025-04-15,A,8093
3127,4128,2025-06-07,B,838
3128,4129,2025-09-23,A,8934
3129,4130,2025-06-15,A,8414
3130,4134,2025-05-23,A,2615
3131,4135,2025-06-27,A,6811
3132,4136,2025-09-21,C,2181
3133,4137,2025-10-02,A,2203
3134,4139,2025-07-03,C,2338
3135,4142,2026-02-11,A,1587
3136,4143,2025-10-25,A,3419
3137,4144,2026-03-14,C,2982
3138,4146,2025-10-20,C,11513
3139,4148,2025-11-27,C,7575
3140,4150,2025-10-07,A,2230
3141,4151,2026-02-27,C,1461
3142,4152,2025-07-15,A,6734
3143,4153,2025-11-28,A,8063
3144,4154,2025-10-25,B,9201
3145,4156,2025-05-27,A,5922
3146,4158,2026-04-16,A,9505
3147,4159,2026-04-26,A,2665
3148,4161,2025-11-06,A,2594
3149,4163,2025-11-20,A,3560
3150,4165,2025-12-03,A,9077
3151,4167,2026-04-06,A,2337
3152,4168,2025-04-15,C,4374
3153,4169,2025-07-22,A,3634
3154,4170,2025-09-06,A,3167
3155,4173,2025-12-06,A,10047
3156,4176,2025-07-15,C,2382
3157,4177,2025-06-27,A,3602
3158,4178,2025-09-26,C,2159
3159,4179,2025-10-06,A,10851
3160,4180,2026-01-01,A,6911
3161,4181,2025-05-20,A,5738
3162,4182,2026-01-08,B,4302
3163,4183,2025-03-26,A,3746
3164,4186,2025-10-21,A,7287
3165,4187,2025-04-12,C,2160
3166,4188,2025-07-05,B,2431
3167,4189,2025-05-23,A,4276
3168,4190,2025-07-24,C,1916
3169,4191,2025-07-31,A,3763
3170,4192,2025-08-02,A,916
3171,4193,2025-11-12,A,1524
3172,4194,2025-11-14,A,3441
3173,4195,2025-08-15,C,2495
3174,4196,2025-09-30,A,7435
3175,4197,2025-08-09,A,11798
3176,4201,2025-11-30,A,3118
3177,4202,2026-04-10,C,2594
3178,4203,2025-06-19,C,10325
3179,4204,2025-05-06,A,1983
3180,4205,2025-10-19,B,2450
3181,4206,2025-10-29,B,2857
3182,4207,2025-05-01,A,2259
3183,4208,2025-08-17,A,10750
3184,4210,2025-08-24,A,6125
3185,4211,2026-01-22,A,11533
3186,4212,2025-04-14,A,10280
3187,4213,2025-05-09,A,2474
3188,4214,2025-12-16,A,3861
3189,4217,2025-09-11,A,7546
3190,4218,2025-10-07,A,1483
3191,4219,2026-03-18,A,2406
3192,4220,2025-09-19,B,7264
3193,4221,2025-06-17,C,2310
3194,4222,2025-09-19,A,6098
3195,4223,2025-08-21,A,11491
3196,4225,2025-09-14,A,2571
3197,4226,2026-02-15,A,6054
3198,4227,2025-02-22,A,2338
3199,4228,2025-05-15,A,9781
3200,4231,2026-03-24,A,10943
3201,4232,2025-09-28,A,3728
3202,4233,2025-07-12,A,9735
3203,4234,2025-03-29,A,2382
3204,4235,2025-09-17,A,2496
3205,4236,2025-10-09,C,3009
3206,4237,2025-06-07,A,10512
3207,4238,2025-07-13,C,2282
3208,4239,2026-03-20,A,8612
3209,4240,2025-12-30,A,8658
3210,4241,2025-06-08,A,742
3211,4243,2025-10-06,A,4227
3212,4245,2025-08-07,C,2258
3213,4247,2025-05-13,A,9876
3214,4248,2026-02-10,C,10067
3215,4249,2026-05-09,A,8885
3216,4250,2025-09-14,A,4568
3217,4251,2025-03-11,A,7819
3218,4252,2025-06-25,A,7436
3219,4253,2025-05-09,A,5564
3220,4254,2025-10-27,A,2571
3221,4255,2025-08-19,C,2433
3222,4256,2025-12-16,C,2963
3223,4260,2025-04-29,A,2523
3224,4261,2025-06-14,A,10944
3225,4262,2026-01-18,C,1398
3226,4263,2025-08-17,A,10988
3227,4264,2025-12-14,A,10305
3228,4265,2026-01-02,A,5564
3229,4266,2025-09-02,A,5635
3230,4268,2025-05-02,A,4966
3231,4270,2025-11-02,A,4470
3232,4271,2026-01-09,A,5491
3233,4272,2025-07-24,C,10487
3234,4273,2025-07-28,B,9802
3235,4274,2025-11-29,C,2357
3236,4276,2025-04-05,A,6951
3237,4277,2025-03-05,A,3402
3238,4278,2026-01-30,C,1483
3239,4279,2025-06-15,C,3383
3240,4280,2025-04-27,A,9156
3241,4281,2025-10-30,C,2473
3242,4282,2025-12-01,A,1715
3243,4283,2025-04-10,C,2666
3244,4284,2025-06-25,A,4304
3245,4285,2025-09-15,A,3030
3246,4286,2026-03-02,A,1569
3247,4287,2026-01-16,C,8807
3248,4288,2026-03-05,A,2523
3249,4289,2025-03-20,C,9690
3250,4290,2025-06-17,A,6436
3251,4291,2025-06-09,A,4204
3252,4292,2025-06-22,A,2405
3253,4293,2025-07-31,A,10177
3254,4294,2025-07-26,A,2473
3255,4295,2025-08-19,A,478
3256,4296,2025-06-21,A,10325
3257,4297,2026-02-01,A,1016
3258,4298,2025-04-06,A,10612
3259,4299,2025-10-06,A,9878
3260,4300,2025-07-15,A,2642
3261,4301,2026-04-26,A,8484
3262,4302,2025-09-21,A,811
3263,4303,2025-09-11,A,11577
3264,4304,2025-11-23,A,793
3265,4305,2025-11-19,A,9781
3266,4306,2025-10-16,C,7056
3267,4307,2025-04-13,C,5542
3268,4308,2025-03-25,A,9317
3269,4309,2025-03-02,A,4353
3270,4310,2025-09-20,C,2616
3271,4311,2026-02-10,A,3303
3272,4312,2025-04-27,A,2642
3273,4314,2025-09-24,A,5825
3274,4315,2025-07-01,A,9760
3275,4317,2025-04-25,A,10249
3276,4318,2025-04-03,A,2180
3277,4319,2025-04-12,A,2003
3278,4320,2025-10-04,C,11267
3279,4321,2026-01-14,A,5488
3280,4322,2025-08-11,C,2451
3281,4323,2025-06-07,A,2496
3282,4324,2025-05-03,B,1568
3283,4325,2025-05-02,A,4399
3284,4327,2026-01-13,C,1917
3285,4328,2026-03-14,A,4671
3286,4330,2025-07-30,A,453
3287,4331,2025-09-04,C,2571
3288,4332,2025-12-05,A,2665
3289,4333,2025-06-30,A,2181
3290,4335,2026-01-11,A,9077
3291,4336,2025-11-29,A,2385
3292,4337,2026-04-11,A,990
3293,4338,2025-11-09,A,8320
3294,4339,2026-02-21,A,2451
3295,4340,2025-09-24,A,2337
3296,4341,2025-09-27,A,6324
3297,4342,2025-07-03,A,8195
3298,4343,2025-05-30,A,5080
3299,4344,2025-06-09,C,5057
3300,4345,2026-01-01,C,6364
3301,4346,2025-10-14,A,2496
3302,4347,2025-08-17,B,6837
3303,4348,2025-07-21,A,2203
3304,4349,2025-03-18,A,9923
3305,4350,2026-01-23,A,10225
3306,4351,2026-03-04,C,2553
3307,4352,2026-02-21,A,2404
3308,4353,2025-05-13,B,2005
3309,4355,2025-06-19,A,6910
3310,4357,2025-10-06,A,2337
3311,4358,2025-10-12,C,1504
3312,4360,2025-12-20,A,5895
3313,4362,2025-12-01,A,3745
3314,4363,2025-06-05,C,2231
3315,4364,2025-09-18,A,10440
3316,4365,2026-02-26,C,384
3317,4366,2025-10-04,A,11237
3318,4367,2026-01-09,C,5401
3319,4368,2025-06-05,C,10457
3320,4369,2025-09-29,A,8706
3321,4370,2025-04-02,A,1288
3322,4373,2025-09-09,A,9076
3323,4374,2025-10-25,A,9031
3324,4376,2026-01-03,A,4569
3325,4377,2026-01-07,A,10224
3326,4378,2025-10-31,A,2432
3327,4379,2025-11-05,A,2522
3328,4382,2025-06-22,A,2476
3329,4383,2025-06-17,A,5104
3330,4384,2025-07-21,A,2450
3331,4385,2026-02-09,C,2160
3332,4386,2025-09-06,A,10028
3333,4387,2025-06-13,A,2594
3334,4388,2025-03-28,A,1917
3335,4389,2025-05-20,A,9433
3336,4391,2025-11-28,C,2496
3337,4392,2025-02-25,A,2160
3338,4393,2025-12-28,A,4542
3339,4394,2026-03-21,A,2383
3340,4395,2025-11-17,C,3986
3341,4396,2025-03-27,C,382
3342,4397,2025-04-03,A,11187
3343,4398,2025-07-13,A,2160
3344,4399,2025-09-13,C,11911
3345,4400,2025-08-04,A,2552
3346,4402,2025-07-01,C,2571
3347,4403,2025-06-02,A,5924
3348,4404,2025-07-01,A,10203
3349,4405,2025-03-30,A,1762
3350,4406,2025-03-02,A,6076
3351,4407,2025-10-24,A,8173
3352,4408,2025-09-05,A,862
3353,4415,2025-09-21,A,9628
3354,4416,2025-08-08,A,2667
3355,4417,2026-01-18,C,645
3356,4418,2025-08-28,A,2616
3357,4419,2025-09-11,A,4009
3358,4420,2025-12-25,A,4541
3359,4421,2026-01-17,A,2180
3360,4422,2025-08-24,A,4822
3361,4423,2025-09-27,A,1610
3362,4424,2026-02-14,A,1306
3363,4427,2026-03-04,C,4353
3364,4428,2025-07-19,A,6953
3365,4430,2026-02-15,A,9878
3366,4432,2026-01-01,C,5209
3367,4433,2025-02-27,A,2552
3368,4435,2026-01-30,A,9434
3369,4436,2025-07-18,A,11343
3370,4437,2025-06-14,A,6837
3371,4438,2026-03-17,A,2205
3372,4441,2025-05-09,A,2181
3373,4442,2025-11-10,B,11839
3374,4443,2025-11-05,B,1761
3375,4445,2026-03-18,B,2615
3376,4446,2025-11-26,C,2571
3377,4447,2025-05-07,A,2615
3378,4449,2025-08-08,A,1608
3379,4450,2026-02-13,B,10354
3380,4451,2025-08-09,A,11120
3381,4452,2025-11-05,A,6929
3382,4454,2025-11-24,A,2202
3383,4455,2025-10-13,A,2183
3384,4458,2025-12-27,A,4648
3385,4461,2025-03-29,C,2202
3386,4462,2025-06-03,A,8837
3387,4463,2025-08-28,A,6836
3388,4465,2026-01-02,A,10488
3389,4466,2026-01-09,A,4159
3390,4467,2025-11-22,A,6276
3391,4468,2025-04-26,A,5610
3392,4469,2026-02-01,A,3537
3393,4470,2025-07-09,A,622
3394,4471,2026-04-14,B,683
3395,4474,2026-01-16,A,6812
3396,4475,2026-01-13,A,8092
3397,4480,2025-11-25,A,11577
3398,4481,2025-07-27,A,5104
3399,4482,2026-01-09,A,11838
3400,4483,2025-12-16,A,2450
3401,4484,2025-10-05,A,7843
3402,4485,2026-02-19,A,2356
3403,4487,2026-02-12,C,2496
3404,4489,2025-12-07,A,2405
3405,4490,2025-06-02,A,4400
3406,4491,2025-12-01,A,2383
3407,4492,2025-11-02,A,2432
3408,4493,2025-11-09,A,9781
3409,4494,2025-04-13,A,406
3410,4495,2026-01-07,A,9560
3411,4497,2026-02-19,A,2259
3412,4499,2025-12-28,A,2181
3413,4500,2025-12-03,A,862
3414,4501,2026-01-11,A,2312
3415,4502,2025-06-02,A,2159
3416,4504,2025-11-17,A,4918
3417,4505,2025-10-12,A,8936
3418,4506,2025-07-07,C,6127
3419,4509,2025-03-28,A,11236
3420,4510,2025-10-20,A,6689
3421,4512,2025-12-12,A,666
3422,4513,2025-11-16,A,6715
3423,4514,2025-07-11,A,2282
3424,4515,2025-06-25,C,1483
3425,4517,2025-09-12,A,2203
3426,4518,2025-08-07,A,2107
3427,4519,2025-07-09,C,4723
3428,4520,2025-04-21,B,11450
3429,4521,2025-09-11,A,2337
3430,4522,2025-12-25,A,2711
3431,4523,2026-02-28,A,6127
3432,4524,2025-11-04,A,10943
3433,4525,2025-12-11,C,9627
3434,4526,2026-02-07,A,1442
3435,4528,2025-08-09,C,6128
3436,4529,2025-07-29,A,6324
3437,4531,2025-08-27,A,1162
3438,4532,2025-03-25,A,2571
3439,4533,2025-07-28,C,7766
3440,4535,2025-04-23,A,6152
3441,4536,2025-02-01,A,5466
3442,4537,2025-05-18,A,11095
3443,4538,2025-11-01,A,2474
3444,4539,2025-08-03,A,2522
3445,4542,2026-01-05,A,742
3446,4543,2025-11-05,A,3263
3447,4544,2025-05-28,A,2134
3448,4546,2025-11-25,A,6593
3449,4550,2025-09-17,A,9599
3450,4551,2025-04-18,A,5689
3451,4553,2025-11-02,A,6912
3452,4554,2025-09-04,A,2666
3453,4556,2025-06-03,A,2594
3454,4557,2025-07-25,B,1763
3455,4558,2025-07-27,A,6952
3456,4559,2025-06-10,A,2383
3457,4561,2025-06-16,A,2080
3458,4562,2025-08-29,A,6382
3459,4564,2026-02-14,A,8485
3460,4565,2025-12-29,A,6753
3461,4566,2025-06-13,A,6931
3462,4568,2025-03-06,A,889
3463,4569,2025-04-05,A,1504
3464,4570,2025-08-29,C,8960
3465,4572,2025-08-30,A,2595
3466,4573,2025-08-06,A,2259
3467,4574,2025-10-03,A,9709
3468,4575,2025-08-21,A,4010
3469,4576,2025-09-12,B,10091
3470,4577,2025-08-07,A,4568
3471,4578,2025-04-28,A,10134
3472,4579,2025-06-30,A,6836
3473,4580,2025-11-12,A,1763
3474,4582,2025-11-12,B,1355
3475,4583,2025-09-27,C,8705
3476,4585,2025-10-21,A,2433
3477,4586,2025-04-17,A,3703
3478,4587,2025-03-28,A,3185
3479,4588,2025-09-26,A,2616
3480,4589,2025-12-01,A,2338
3481,4590,2025-09-26,B,6175
3482,4591,2025-09-12,A,3560
3483,4592,2025-08-13,A,6077
3484,4593,2025-05-01,A,2160
3485,4594,2025-11-27,A,2180
3486,4595,2025-05-25,C,8197
3487,4596,2025-05-17,A,2643
3488,4597,2025-10-18,C,10720
3489,4600,2025-05-18,A,5610
3490,4601,2025-08-14,A,4468
3491,4602,2025-10-06,B,2642
3492,4603,2025-03-16,C,7492
3493,4604,2025-08-03,A,11745
3494,4605,2025-04-30,C,9202
3495,4606,2025-09-25,C,2494
3496,4607,2026-01-30,A,6363
3497,4608,2025-05-29,A,2764
3498,4609,2026-03-29,A,4228
3499,4610,2025-08-11,A,4649
3500,4611,2025-12-17,A,11067
3501,4612,2025-06-17,A,5825
3502,4613,2025-11-25,A,6929
3503,4614,2025-11-27,B,9692
3504,4615,2026-01-12,C,2664
3505,4616,2025-06-14,A,2572
3506,4617,2025-05-29,A,8558
3507,4619,2025-03-12,A,1610
3508,4620,2025-09-14,A,11770
3509,4622,2025-08-18,A,10133
3510,4623,2025-09-17,C,10160
3511,4625,2025-05-06,A,3884
3512,4627,2025-06-22,A,5897
3513,4628,2025-08-19,A,6617
3514,4629,2025-05-23,A,3745
3515,4630,2025-07-02,B,10751
3516,4632,2025-07-17,C,9711
3517,4634,2025-08-26,A,3492
3518,4635,2025-11-12,A,11940
3519,4636,2025-04-05,C,2551
3520,4638,2026-01-02,A,11941
3521,4639,2026-03-27,A,2641
3522,4640,2025-07-03,A,791
3523,4641,2026-01-20,C,4182
3524,4642,2025-08-01,A,2641
3525,4643,2025-06-14,A,8934
3526,4644,2025-06-27,A,4671
3527,4645,2025-09-12,A,1714
3528,4647,2025-09-01,B,2203
3529,4648,2025-11-14,A,407
3530,4650,2025-07-23,C,10513
3531,4651,2026-03-20,A,10069
3532,4652,2025-06-21,A,6325
3533,4653,2025-05-20,A,863
3534,4654,2025-12-15,B,6152
3535,4655,2026-04-12,A,4943
3536,4657,2025-10-30,A,3491
3537,4658,2025-05-20,A,6668
3538,4661,2025-10-22,A,3958
3539,4663,2025-11-22,C,2450
3540,4664,2025-07-19,A,9316
3541,4665,2025-10-26,A,2202
3542,4667,2025-08-02,A,9505
3543,4668,2025-04-04,A,2180
3544,4669,2025-11-11,B,8705
3545,4670,2025-09-19,C,9409
3546,4672,2025-10-22,A,554
3547,4673,2025-12-07,A,4777
3548,4675,2026-01-01,A,2030
3549,4676,2025-03-22,A,6891
3550,4677,2025-09-04,A,2202
3551,4678,2025-10-27,B,11187
3552,4680,2025-06-02,A,4522
3553,4681,2025-11-09,A,5444
3554,4682,2026-01-29,C,645
3555,4683,2025-08-14,A,2160
3556,4685,2025-06-21,A,2383
3557,4686,2025-09-05,C,6363
3558,4687,2026-01-11,A,2642
3559,4688,2026-02-02,A,10177
3560,4691,2026-02-27,A,1712
3561,4694,2026-02-04,A,4065
3562,4695,2025-10-19,A,8558
3563,4696,2025-09-28,A,8909
3564,4697,2025-08-05,A,4330
3565,4698,2025-06-10,A,6953
3566,4699,2025-10-01,A,891
3567,4700,2025-03-26,A,2202
3568,4701,2026-01-29,A,2283
3569,4702,2025-06-29,A,5954
3570,4703,2025-04-01,A,8658
3571,4704,2026-02-12,A,2385
3572,4705,2025-05-20,C,2641
3573,4706,2026-02-04,A,10133
3574,4707,2025-08-20,A,4700
3575,4709,2026-03-07,A,9671
3576,4710,2025-09-15,A,6230
3577,4711,2025-08-04,A,3401
3578,4712,2025-08-02,A,1483
3579,4713,2026-03-08,A,2202
3580,4717,2026-03-05,A,2160
3581,4718,2025-05-26,A,9529
3582,4719,2025-12-11,B,3418
3583,4720,2025-09-04,B,11745
3584,4721,2025-05-21,C,9031
3585,4723,2026-01-13,A,6911
3586,4724,2025-04-14,A,811
3587,4725,2025-12-28,A,2406
3588,4726,2025-05-19,C,10676
3589,4728,2025-05-07,A,8679
3590,4729,2025-10-07,A,8585
3591,4730,2025-09-15,A,2522
3592,4732,2025-12-01,A,2005
3593,4733,2025-08-11,A,9230
3594,4734,2025-03-24,B,11121
3595,4735,2025-05-15,A,6715
3596,4738,2026-03-26,A,2496
3597,4739,2025-10-14,A,2337
3598,4741,2025-07-04,A,2856
3599,4742,2025-07-31,A,2474
3600,4743,2025-06-03,B,10460
3601,4744,2025-04-12,A,10202
3602,4745,2025-06-02,A,4064
3603,4746,2026-03-15,A,1462
3604,4747,2026-01-19,A,2523
3605,4748,2025-05-27,A,2666
3606,4749,2025-07-16,A,2474
3607,4750,2025-04-03,A,2159
3608,4752,2026-01-18,A,2405
3609,4753,2025-08-10,A,7314
3610,4755,2025-11-08,A,9802
3611,4756,2025-12-27,A,3213
3612,4757,2025-11-08,A,2642
3613,4758,2026-01-27,C,6952
3614,4759,2026-01-24,C,11533
3615,4760,2025-08-03,A,9949
3616,4761,2025-03-30,A,1063
3617,4762,2025-10-14,A,2205
3618,4763,2026-01-05,A,3214
