CaseMasterID,ActID,SectionID,ActOrderID,SectionOrderID
7808,IT,66D,1,1
7808,BNS,338,1,2
7810,BNS,316,1,1
7812,MV,184,1,1
7813,BNS,318,1,1
7813,BNS,309,1,2
7813,BNS,310,1,3
7814,BNS,351,1,1
7814,BNS,112,1,2
7814,BNS,111,1,3
7815,BNS,331,1,1
7816,BNS,112,1,1
7817,IT,66D,1,1
7818,MV,185,1,1
7819,MV,184,1,1
7820,BNS,316,1,1
7820,BNS,318,1,2
7820,BNS,309,1,3
7821,BNS,103,1,1
7822,BNS,140,1,1
7822,BNS,64,1,2
7823,BNS,305,1,1
7823,BNS,331,1,2
7823,BNS,303,1,3
7824,BNS,303,1,1
7825,BNS,338,1,1
7825,BNS,318,1,2
7826,IT,66D,1,1
7826,BNS,338,1,2
7826,BNS,318,1,3
7827,BNS,316,1,1
7827,BNS,303,1,2
7828,BNS,338,1,1
7829,ARMS,25,1,1
7829,NDPS,21,1,2
7829,NDPS,8,1,3
7831,BNS,318,1,1
7831,BNS,338,1,2
7832,BNS,351,1,1
7832,BNS,191,1,2
7832,BNS,189,1,3
7833,BNS,310,1,1
7833,BNS,305,1,2
7833,BNS,303,1,3
7834,BNS,318,1,1
7834,IT,66D,1,2
7835,BNS,309,1,1
7835,BNS,331,1,2
7836,NDPS,8,1,1
7837,BNS,318,1,1
7837,BNS,338,1,2
7837,IT,66D,1,3
7838,BNS,303,1,1
7838,BNS,309,1,2
7839,BNS,115,1,1
7839,BNS,109,1,2
7840,MV,185,1,1
7840,MV,184,1,2
7841,BNS,115,1,1
7841,BNS,105,1,2
7842,BNS,309,1,1
7843,BNS,140,1,1
7843,BNS,78,1,2
7843,BNS,85,1,3
7844,BNS,318,1,1
7844,IT,66D,1,2
7844,BNS,338,1,3
7845,BNS,118,1,1
7845,BNS,103,1,2
7845,BNS,109,1,3
7846,BNS,309,1,1
7846,BNS,305,1,2
7846,BNS,303,1,3
7847,MV,184,1,1
7848,BNS,310,1,1
7849,MV,184,1,1
7850,BNS,338,1,1
7850,BNS,318,1,2
7850,IT,66D,1,3
7851,BNS,318,1,1
7852,BNS,303,1,1
7853,BNS,310,1,1
7853,BNS,309,1,2
7854,BNS,310,1,1
7854,BNS,305,1,2
7854,BNS,303,1,3
7855,BNS,310,1,1
7855,BNS,303,1,2
7855,BNS,305,1,3
7856,BNS,305,1,1
7857,MV,185,1,1
7859,BNS,338,1,1
7859,IT,66D,1,2
7860,MV,184,1,1
7861,BNS,338,1,1
7862,BNS,331,1,1
7862,BNS,316,1,2
7862,BNS,303,1,3
7863,BNS,140,1,1
7864,BNS,109,1,1
7864,BNS,115,1,2
7865,BNS,318,1,1
7866,BNS,112,1,1
7866,BNS,351,1,2
7866,BNS,111,1,3
7867,MV,185,1,1
7868,BNS,331,1,1
7868,BNS,305,1,2
7868,BNS,303,1,3
7869,BNS,331,1,1
7869,BNS,305,1,2
7870,BNS,303,1,1
7871,BNS,78,1,1
7871,BNS,140,1,2
7872,BNS,318,1,1
7872,BNS,338,1,2
7873,BNS,80,1,1
7874,IT,66D,1,1
7875,MV,184,1,1
7875,MV,185,1,2
7876,ARMS,27,1,1
7876,NDPS,20,1,2
7876,NDPS,8,1,3
7877,POCSO,4,1,1
7877,BNS,140,1,2
7877,POCSO,8,1,3
7878,BNS,189,1,1
7879,BNS,305,1,1
7880,MV,185,1,1
7880,MV,184,1,2
7881,BNS,303,1,1
7881,BNS,305,1,2
7882,BNS,115,1,1
7882,BNS,105,1,2
7884,BNS,309,1,1
7884,BNS,316,1,2
7885,BNS,338,1,1
7885,IT,66D,1,2
7885,BNS,318,1,3
7886,MV,184,1,1
7887,BNS,109,1,1
7888,BNS,103,1,1
7888,BNS,109,1,2
7889,MV,185,1,1
7889,MV,184,1,2
7890,BNS,310,1,1
7890,BNS,331,1,2
7890,BNS,303,1,3
7891,BNS,189,1,1
7891,BNS,111,1,2
7893,BNS,331,1,1
7894,IT,66D,1,1
7895,ARMS,27,1,1
7895,ARMS,25,1,2
7896,BNS,316,1,1
7896,BNS,309,1,2
7896,BNS,318,1,3
7897,BNS,318,1,1
7897,IT,66D,1,2
7898,BNS,305,1,1
7898,BNS,316,1,2
7898,BNS,318,1,3
7899,BNS,305,1,1
7899,BNS,331,1,2
7900,BNS,331,1,1
7900,BNS,303,1,2
7901,BNS,196,1,1
7902,BNS,318,1,1
7902,BNS,303,1,2
7903,BNS,318,1,1
7903,BNS,338,1,2
7903,IT,66D,1,3
7904,BNS,309,1,1
7905,BNS,310,1,1
7906,BNS,74,1,1
7907,MV,184,1,1
7907,MV,185,1,2
7908,MV,185,1,1
7908,MV,184,1,2
7909,BNS,85,1,1
7909,BNS,140,1,2
7910,ARMS,27,1,1
7910,NDPS,8,1,2
7910,NDPS,21,1,3
7911,IT,66,1,1
7912,MV,184,1,1
7913,BNS,310,1,1
7913,BNS,305,1,2
7914,BNS,103,1,1
7915,BNS,318,1,1
7916,MV,184,1,1
7917,BNS,331,1,1
7918,MV,185,1,1
7919,BNS,318,1,1
7919,BNS,303,1,2
7919,BNS,331,1,3
7920,BNS,189,1,1
7921,BNS,351,1,1
7921,BNS,112,1,2
7922,IT,66D,1,1
7923,BNS,196,1,1
7923,BNS,111,1,2
7924,BNS,318,1,1
7924,BNS,305,1,2
7924,BNS,309,1,3
7925,BNS,109,1,1
7925,BNS,103,1,2
7926,BNS,310,1,1
7926,BNS,309,1,2
7926,BNS,318,1,3
7927,MV,185,1,1
7927,MV,184,1,2
7928,BNS,331,1,1
7929,BNS,118,1,1
7929,BNS,105,1,2
7930,BNS,112,1,1
7931,NDPS,20,1,1
7931,EXCISE,32,1,2
7932,BNS,351,1,1
7932,BNS,191,1,2
7933,BNS,338,1,1
7933,IT,66D,1,2
7933,BNS,318,1,3
7934,BNS,331,1,1
7934,BNS,310,1,2
7934,BNS,309,1,3
7935,BNS,310,1,1
7935,BNS,303,1,2
7936,BNS,115,1,1
7936,BNS,105,1,2
7937,IT,66D,1,1
7937,BNS,318,1,2
7938,BNS,64,1,1
7938,BNS,140,1,2
7938,BNS,85,1,3
7939,BNS,331,1,1
7939,BNS,303,1,2
7940,BNS,318,1,1
7940,BNS,316,1,2
7940,BNS,310,1,3
7941,IT,66,1,1
7942,BNS,310,1,1
7943,BNS,318,1,1
7943,BNS,305,1,2
7944,EXCISE,32,1,1
7944,ARMS,25,1,2
7945,NDPS,20,1,1
7945,EXCISE,32,1,2
7945,ARMS,27,1,3
7946,BNS,310,1,1
7946,BNS,303,1,2
7947,BNS,309,1,1
7947,BNS,316,1,2
7948,IT,66D,1,1
7948,BNS,338,1,2
7949,BNS,191,1,1
7950,BNS,64,1,1
7950,BNS,78,1,2
7950,BNS,85,1,3
7951,BNS,103,1,1
7951,BNS,105,1,2
7951,BNS,115,1,3
7952,IT,66D,1,1
7953,MV,184,1,1
7953,MV,185,1,2
7954,MV,184,1,1
7955,MV,185,1,1
7956,BNS,310,1,1
7956,BNS,303,1,2
7957,BNS,303,1,1
7958,MV,185,1,1
7959,BNS,318,1,1
7959,BNS,338,1,2
7960,IT,66D,1,1
7960,IT,66,1,2
7961,NDPS,8,1,1
7962,BNS,303,1,1
7963,BNS,115,1,1
7963,BNS,109,1,2
7963,BNS,118,1,3
7965,ARMS,25,1,1
7966,MV,185,1,1
7967,BNS,318,1,1
7968,MV,184,1,1
7968,MV,185,1,2
7969,BNS,78,1,1
7969,BNS,140,1,2
7970,BNS,303,1,1
7970,BNS,310,1,2
7970,BNS,309,1,3
7971,BNS,351,1,1
7971,BNS,112,1,2
7971,BNS,191,1,3
7972,BNS,310,1,1
7972,BNS,309,1,2
7973,PC,7,1,1
7974,IT,66,1,1
7974,IT,66D,1,2
7975,IT,66D,1,1
7975,BNS,338,1,2
7976,IT,66D,1,1
7976,BNS,318,1,2
7976,BNS,338,1,3
7977,BNS,105,1,1
7977,BNS,118,1,2
7978,IT,66D,1,1
7978,BNS,338,1,2
7979,BNS,316,1,1
7979,BNS,309,1,2
7979,BNS,318,1,3
7980,BNS,309,1,1
7980,BNS,310,1,2
7981,BNS,303,1,1
7981,BNS,316,1,2
7981,BNS,305,1,3
7982,IT,66D,1,1
7982,IT,66,1,2
7983,BNS,310,1,1
7983,BNS,331,1,2
7984,BNS,316,1,1
7984,BNS,331,1,2
7984,BNS,303,1,3
7985,MV,184,1,1
7985,MV,185,1,2
7986,MV,185,1,1
7986,MV,184,1,2
7989,BNS,103,1,1
7990,BNS,191,1,1
7991,BNS,191,1,1
7991,BNS,196,1,2
7991,BNS,351,1,3
7992,BNS,74,1,1
7993,BNS,85,1,1
7993,BNS,74,1,2
7994,BNS,318,1,1
7995,BNS,318,1,1
7996,BNS,109,1,1
7997,BNS,351,1,1
7998,IT,66D,1,1
7998,BNS,318,1,2
7999,BNS,310,1,1
8001,BNS,309,1,1
8001,BNS,318,1,2
8001,BNS,310,1,3
8002,IT,66D,1,1
8002,BNS,318,1,2
8002,BNS,338,1,3
8003,BNS,309,1,1
8003,BNS,305,1,2
8003,BNS,303,1,3
8004,BNS,338,1,1
8004,BNS,318,1,2
8005,BNS,109,1,1
8005,BNS,105,1,2
8005,BNS,115,1,3
8006,BNS,109,1,1
8006,BNS,118,1,2
8006,BNS,115,1,3
8007,BNS,305,1,1
8007,BNS,318,1,2
8007,BNS,316,1,3
8008,IT,66D,1,1
8008,BNS,338,1,2
8009,BNS,78,1,1
8010,ARMS,25,1,1
8010,EXCISE,32,1,2
8011,BNS,310,1,1
8011,BNS,309,1,2
8012,BNS,316,1,1
8014,IT,66C,1,1
8014,IT,66,1,2
8014,IT,66D,1,3
8015,EXCISE,32,1,1
8016,BNS,109,1,1
8016,BNS,105,1,2
8016,BNS,115,1,3
8017,BNS,338,1,1
8017,BNS,318,1,2
8017,IT,66D,1,3
8018,BNS,103,1,1
8018,BNS,115,1,2
8018,BNS,109,1,3
8019,BNS,338,1,1
8020,IT,66D,1,1
8020,BNS,318,1,2
8020,BNS,338,1,3
8021,BNS,318,1,1
8023,BNS,331,1,1
8023,BNS,305,1,2
8024,BNS,309,1,1
8024,BNS,331,1,2
8024,BNS,316,1,3
8025,BNS,310,1,1
8026,BNS,115,1,1
8026,BNS,109,1,2
8026,BNS,103,1,3
8027,MV,185,1,1
8028,ARMS,25,1,1
8029,BNS,78,1,1
8029,BNS,85,1,2
8030,BNS,316,1,1
8030,BNS,318,1,2
8031,BNS,351,1,1
8032,NDPS,21,1,1
8033,BNS,303,1,1
8034,MV,184,1,1
8034,MV,185,1,2
8036,BNS,303,1,1
8036,BNS,305,1,2
8037,BNS,112,1,1
8038,BNS,105,1,1
8038,BNS,103,1,2
8038,BNS,109,1,3
8039,BNS,85,1,1
8039,BNS,78,1,2
8039,BNS,74,1,3
8040,BNS,338,1,1
8040,IT,66D,1,2
8040,BNS,318,1,3
8041,BNS,331,1,1
8041,BNS,309,1,2
8041,BNS,310,1,3
8042,BNS,310,1,1
8043,BNS,316,1,1
8043,BNS,331,1,2
8043,BNS,305,1,3
8044,BNS,64,1,1
8044,BNS,80,1,2
8045,BNS,305,1,1
8045,BNS,318,1,2
8046,BNS,338,1,1
8046,BNS,318,1,2
8047,BNS,331,1,1
8047,BNS,316,1,2
8048,BNS,85,1,1
8049,BNS,305,1,1
8050,ARMS,27,1,1
8050,ARMS,25,1,2
8051,BNS,316,1,1
8052,BNS,109,1,1
8052,BNS,118,1,2
8052,BNS,103,1,3
8053,BNS,105,1,1
8053,BNS,109,1,2
8053,BNS,115,1,3
8054,BNS,303,1,1
8054,BNS,310,1,2
8054,BNS,305,1,3
8055,MV,185,1,1
8055,MV,184,1,2
8056,BNS,105,1,1
8057,BNS,109,1,1
8058,BNS,105,1,1
8059,BNS,140,1,1
8059,BNS,85,1,2
8059,BNS,74,1,3
8060,BNS,118,1,1
8060,BNS,105,1,2
8060,BNS,115,1,3
8061,MV,184,1,1
8062,BNS,338,1,1
8062,IT,66D,1,2
8063,BNS,105,1,1
8064,BNS,338,1,1
8064,IT,66D,1,2
8065,BNS,309,1,1
8065,BNS,318,1,2
8065,BNS,316,1,3
8066,MV,185,1,1
8067,BNS,305,1,1
8068,NDPS,8,1,1
8069,BNS,331,1,1
8071,BNS,64,1,1
8071,BNS,80,1,2
8072,BNS,338,1,1
8072,BNS,318,1,2
8072,IT,66D,1,3
8073,BNS,318,1,1
8074,BNS,318,1,1
8074,BNS,310,1,2
8074,BNS,309,1,3
8075,BNS,78,1,1
8075,BNS,80,1,2
8076,BNS,318,1,1
8077,BNS,118,1,1
8077,BNS,115,1,2
8078,ARMS,27,1,1
8079,MV,185,1,1
8079,MV,184,1,2
8080,POCSO,8,1,1
8080,POCSO,4,1,2
8080,BNS,140,1,3
8081,BNS,85,1,1
8081,BNS,140,1,2
8082,BNS,309,1,1
8082,BNS,316,1,2
8082,BNS,303,1,3
8083,BNS,85,1,1
8083,BNS,140,1,2
8084,MV,184,1,1
8085,BNS,331,1,1
8086,BNS,78,1,1
8087,BNS,338,1,1
8087,IT,66D,1,2
8088,BNS,111,1,1
8088,BNS,112,1,2
8089,IT,66D,1,1
8089,BNS,318,1,2
8089,BNS,338,1,3
8090,MV,185,1,1
8091,MV,185,1,1
8091,MV,184,1,2
8092,BNS,74,1,1
8092,BNS,80,1,2
8092,BNS,85,1,3
8093,BNS,309,1,1
8094,BNS,310,1,1
8094,BNS,303,1,2
8095,MV,185,1,1
8095,MV,184,1,2
8096,BNS,189,1,1
8096,BNS,112,1,2
8096,BNS,196,1,3
8097,BNS,115,1,1
8097,BNS,105,1,2
8098,BNS,140,1,1
8099,BNS,318,1,1
8099,BNS,338,1,2
8099,IT,66D,1,3
8100,BNS,305,1,1
8100,BNS,318,1,2
8101,BNS,316,1,1
8102,BNS,118,1,1
8102,BNS,103,1,2
8103,BNS,316,1,1
8103,BNS,309,1,2
8104,MV,185,1,1
8105,BNS,191,1,1
8106,MV,184,1,1
8106,MV,185,1,2
8107,BNS,316,1,1
8108,BNS,64,1,1
8108,BNS,85,1,2
8109,MV,185,1,1
8109,MV,184,1,2
8111,BNS,64,1,1
8112,IT,66D,1,1
8112,BNS,338,1,2
8112,BNS,318,1,3
8113,BNS,115,1,1
8113,BNS,109,1,2
8114,BNS,303,1,1
8114,BNS,316,1,2
8115,BNS,305,1,1
8115,BNS,331,1,2
8115,BNS,316,1,3
8116,BNS,316,1,1
8117,IT,66D,1,1
8117,BNS,318,1,2
8118,BNS,112,1,1
8118,BNS,191,1,2
8119,NDPS,8,1,1
8119,ARMS,25,1,2
8119,ARMS,27,1,3
8120,BNS,310,1,1
8120,BNS,309,1,2
8120,BNS,305,1,3
8121,MV,185,1,1
8121,MV,184,1,2
8122,BNS,310,1,1
8122,BNS,331,1,2
8123,BNS,118,1,1
8123,BNS,109,1,2
8123,BNS,103,1,3
8124,ARMS,25,1,1
8125,BNS,305,1,1
8125,BNS,316,1,2
8126,IT,66D,1,1
8126,BNS,338,1,2
8127,BNS,331,1,1
8127,BNS,310,1,2
8128,BNS,305,1,1
8129,BNS,331,1,1
8129,BNS,316,1,2
8129,BNS,305,1,3
8130,BNS,310,1,1
8131,BNS,303,1,1
8131,BNS,309,1,2
8131,BNS,310,1,3
8132,BNS,105,1,1
8133,BNS,310,1,1
8134,BNS,331,1,1
8134,BNS,316,1,2
8135,BNS,310,1,1
8135,BNS,303,1,2
8135,BNS,305,1,3
8136,BNS,303,1,1
8136,BNS,310,1,2
8137,BNS,351,1,1
8137,BNS,112,1,2
8137,BNS,111,1,3
8138,BNS,309,1,1
8138,BNS,305,1,2
8139,BNS,318,1,1
8140,BNS,331,1,1
8140,BNS,305,1,2
8140,BNS,303,1,3
8141,BNS,318,1,1
8141,BNS,316,1,2
8142,BNS,316,1,1
8143,BNS,303,1,1
8143,BNS,331,1,2
8143,BNS,305,1,3
8144,MV,185,1,1
8146,PC,7,1,1
8147,IT,66,1,1
8147,IT,66D,1,2
8148,BNS,338,1,1
8148,BNS,318,1,2
8148,IT,66D,1,3
8149,BNS,78,1,1
8149,BNS,80,1,2
8150,IT,66D,1,1
8151,BNS,338,1,1
8151,BNS,318,1,2
8151,IT,66D,1,3
8152,BNS,196,1,1
8153,BNS,140,1,1
8154,BNS,64,1,1
8155,BNS,64,1,1
8156,BNS,310,1,1
8156,BNS,331,1,2
8157,BNS,191,1,1
8158,BNS,331,1,1
8159,BNS,103,1,1
8160,BNS,109,1,1
8161,BNS,115,1,1
8161,BNS,118,1,2
8162,BNS,191,1,1
8162,BNS,196,1,2
8163,BNS,112,1,1
8163,BNS,111,1,2
8163,BNS,189,1,3
8164,BNS,74,1,1
8164,BNS,64,1,2
8165,BNS,112,1,1
8165,BNS,191,1,2
8165,BNS,351,1,3
8166,MV,185,1,1
8166,MV,184,1,2
8167,BNS,305,1,1
8167,BNS,318,1,2
8167,BNS,331,1,3
8168,BNS,103,1,1
8168,BNS,115,1,2
8169,BNS,140,1,1
8169,BNS,64,1,2
8169,BNS,80,1,3
8170,BNS,338,1,1
8170,IT,66D,1,2
8171,BNS,331,1,1
8172,BNS,310,1,1
8173,BNS,80,1,1
8173,BNS,64,1,2
8173,BNS,85,1,3
8174,BNS,103,1,1
8175,BNS,305,1,1
8176,BNS,309,1,1
8176,BNS,316,1,2
8176,BNS,305,1,3
8177,BNS,305,1,1
8177,BNS,310,1,2
8178,BNS,309,1,1
8178,BNS,303,1,2
8179,EXCISE,32,1,1
8180,MV,184,1,1
8181,BNS,310,1,1
8182,IT,66C,1,1
8183,BNS,85,1,1
8184,BNS,85,1,1
8184,BNS,140,1,2
8185,BNS,80,1,1
8185,BNS,85,1,2
8185,BNS,78,1,3
8186,BNS,331,1,1
8186,BNS,318,1,2
8186,BNS,310,1,3
8187,BNS,303,1,1
8187,BNS,316,1,2
8187,BNS,310,1,3
8188,IT,66,1,1
8188,IT,66D,1,2
8189,BNS,331,1,1
8189,BNS,305,1,2
8190,BNS,103,1,1
8191,BNS,78,1,1
8192,BNS,309,1,1
8194,IT,66D,1,1
8195,BNS,338,1,1
8195,BNS,318,1,2
8196,POCSO,4,1,1
8196,BNS,140,1,2
8196,POCSO,8,1,3
8197,BNS,115,1,1
8197,BNS,118,1,2
8198,BNS,140,1,1
8199,BNS,316,1,1
8199,BNS,309,1,2
8199,BNS,303,1,3
8200,BNS,303,1,1
8200,BNS,331,1,2
8200,BNS,318,1,3
8201,BNS,316,1,1
8201,BNS,310,1,2
8201,BNS,309,1,3
8202,BNS,303,1,1
8202,BNS,305,1,2
8202,BNS,309,1,3
8203,BNS,118,1,1
8203,BNS,105,1,2
8203,BNS,115,1,3
8204,BNS,80,1,1
8204,BNS,140,1,2
8204,BNS,85,1,3
8205,BNS,85,1,1
8205,BNS,140,1,2
8206,BNS,331,1,1
8206,BNS,316,1,2
8207,ARMS,25,1,1
8207,EXCISE,32,1,2
8208,BNS,316,1,1
8208,BNS,305,1,2
8209,BNS,305,1,1
8210,BNS,303,1,1
8210,BNS,318,1,2
8212,BNS,318,1,1
8213,BNS,105,1,1
8213,BNS,109,1,2
8214,MV,184,1,1
8214,MV,185,1,2
8215,BNS,318,1,1
8215,BNS,316,1,2
8215,BNS,303,1,3
8216,BNS,331,1,1
8216,BNS,305,1,2
8216,BNS,318,1,3
8217,IT,66D,1,1
8217,BNS,318,1,2
8217,BNS,338,1,3
8218,BNS,316,1,1
8219,NDPS,21,1,1
8219,NDPS,20,1,2
8220,BNS,310,1,1
8220,BNS,331,1,2
8220,BNS,303,1,3
8221,IT,66D,1,1
8221,BNS,318,1,2
8222,NDPS,21,1,1
8222,ARMS,25,1,2
8222,EXCISE,32,1,3
8223,BNS,64,1,1
8223,BNS,80,1,2
8223,BNS,78,1,3
8224,BNS,115,1,1
8224,BNS,118,1,2
8225,BNS,305,1,1
8225,BNS,310,1,2
8226,BNS,338,1,1
8227,BNS,331,1,1
8227,BNS,316,1,2
8227,BNS,310,1,3
8228,BNS,331,1,1
8228,BNS,310,1,2
8228,BNS,316,1,3
8229,BNS,318,1,1
8229,IT,66D,1,2
8230,BNS,316,1,1
8230,BNS,303,1,2
8231,BNS,338,1,1
8231,IT,66D,1,2
8231,BNS,318,1,3
8232,MV,185,1,1
8232,MV,184,1,2
8233,BNS,318,1,1
8233,BNS,316,1,2
8234,BNS,309,1,1
8235,BNS,309,1,1
8235,BNS,305,1,2
8236,BNS,305,1,1
8236,BNS,316,1,2
8236,BNS,309,1,3
8237,BNS,316,1,1
8237,BNS,309,1,2
8238,BNS,305,1,1
8238,BNS,316,1,2
8238,BNS,309,1,3
8239,BNS,115,1,1
8239,BNS,105,1,2
8240,BNS,351,1,1
8240,BNS,196,1,2
8241,BNS,118,1,1
8242,BNS,309,1,1
8242,BNS,310,1,2
8243,BNS,189,1,1
8243,BNS,112,1,2
8243,BNS,111,1,3
8244,BNS,309,1,1
8244,BNS,318,1,2
8244,BNS,305,1,3
8245,BNS,351,1,1
8245,BNS,196,1,2
8246,BNS,64,1,1
8247,MV,184,1,1
8248,BNS,303,1,1
8249,BNS,303,1,1
8249,BNS,331,1,2
8250,BNS,80,1,1
8250,BNS,64,1,2
8250,BNS,74,1,3
8251,BNS,103,1,1
8251,BNS,109,1,2
8251,BNS,118,1,3
8252,BNS,74,1,1
8253,BNS,316,1,1
8254,MV,185,1,1
8256,BNS,80,1,1
8257,IT,66D,1,1
8258,BNS,338,1,1
8258,IT,66D,1,2
8258,BNS,318,1,3
8259,BNS,338,1,1
8259,BNS,318,1,2
8260,BNS,118,1,1
8260,BNS,109,1,2
8260,BNS,103,1,3
8261,MV,185,1,1
8261,MV,184,1,2
8262,BNS,305,1,1
8262,BNS,303,1,2
8263,BNS,109,1,1
8263,BNS,105,1,2
8265,MV,185,1,1
8265,MV,184,1,2
8266,BNS,78,1,1
8266,BNS,64,1,2
8267,MV,185,1,1
8268,BNS,318,1,1
8268,BNS,316,1,2
8269,BNS,305,1,1
8270,BNS,191,1,1
8270,BNS,196,1,2
8271,IT,66,1,1
8272,BNS,316,1,1
8273,BNS,309,1,1
8273,BNS,316,1,2
8273,BNS,305,1,3
8274,BNS,331,1,1
8274,BNS,309,1,2
8276,BNS,305,1,1
8276,BNS,331,1,2
8277,NDPS,21,1,1
8277,ARMS,25,1,2
8278,BNS,105,1,1
8278,BNS,109,1,2
8279,MV,184,1,1
8280,MV,185,1,1
8281,BNS,189,1,1
8281,BNS,112,1,2
8282,BNS,78,1,1
8282,BNS,80,1,2
8283,BNS,105,1,1
8284,BNS,331,1,1
8285,BNS,316,1,1
8286,MV,185,1,1
8287,BNS,338,1,1
8287,IT,66D,1,2
8288,BNS,309,1,1
8288,BNS,305,1,2
8288,BNS,303,1,3
8289,NDPS,21,1,1
8289,ARMS,25,1,2
8290,BNS,331,1,1
8290,BNS,318,1,2
8290,BNS,309,1,3
8291,BNS,74,1,1
8291,BNS,78,1,2
8291,BNS,140,1,3
8292,PC,7,1,1
8293,BNS,305,1,1
8293,BNS,310,1,2
8293,BNS,331,1,3
8294,EXCISE,32,1,1
8295,BNS,316,1,1
8295,BNS,309,1,2
8295,BNS,305,1,3
8296,BNS,118,1,1
8296,BNS,115,1,2
8297,BNS,309,1,1
8298,BNS,310,1,1
8299,BNS,189,1,1
8300,BNS,309,1,1
8300,BNS,303,1,2
8300,BNS,316,1,3
8301,IT,66D,1,1
8301,BNS,338,1,2
8301,BNS,318,1,3
8302,BNS,191,1,1
8302,BNS,196,1,2
8303,BNS,331,1,1
8303,BNS,309,1,2
8303,BNS,303,1,3
8304,MV,184,1,1
8304,MV,185,1,2
8305,BNS,189,1,1
8305,BNS,111,1,2
8305,BNS,196,1,3
8306,BNS,109,1,1
8306,BNS,103,1,2
8308,MV,185,1,1
8308,MV,184,1,2
8309,BNS,318,1,1
8309,BNS,310,1,2
8310,BNS,318,1,1
8311,BNS,74,1,1
8312,ARMS,27,1,1
8313,BNS,303,1,1
8314,ARMS,27,1,1
8314,NDPS,20,1,2
8315,BNS,318,1,1
8315,BNS,316,1,2
8316,BNS,64,1,1
8316,BNS,85,1,2
8317,IT,66D,1,1
8317,IT,66,1,2
8317,IT,66C,1,3
8318,BNS,305,1,1
8319,MV,184,1,1
8320,NDPS,8,1,1
8320,EXCISE,32,1,2
8321,BNS,109,1,1
8321,BNS,118,1,2
8321,BNS,105,1,3
8322,IT,66D,1,1
8322,BNS,318,1,2
8322,BNS,338,1,3
8323,BNS,74,1,1
8324,IT,66C,1,1
8324,IT,66D,1,2
8325,ARMS,27,1,1
8325,ARMS,25,1,2
8326,MV,184,1,1
8326,MV,185,1,2
8327,BNS,316,1,1
8327,BNS,318,1,2
8327,BNS,303,1,3
8328,BNS,303,1,1
8328,BNS,309,1,2
8328,BNS,331,1,3
8329,MV,184,1,1
8330,BNS,115,1,1
8331,MV,185,1,1
8332,BNS,309,1,1
8332,BNS,316,1,2
8332,BNS,318,1,3
8333,BNS,310,1,1
8334,BNS,103,1,1
8334,BNS,118,1,2
8334,BNS,105,1,3
8335,BNS,303,1,1
8336,BNS,111,1,1
8336,BNS,112,1,2
8336,BNS,191,1,3
8337,BNS,118,1,1
8338,BNS,118,1,1
8338,BNS,109,1,2
8339,BNS,338,1,1
8339,BNS,318,1,2
8340,BNS,85,1,1
8342,NDPS,21,1,1
8342,NDPS,8,1,2
8343,BNS,80,1,1
8344,IT,66C,1,1
8344,IT,66D,1,2
8344,IT,66,1,3
8345,BNS,303,1,1
8345,BNS,310,1,2
8346,BNS,351,1,1
8346,BNS,191,1,2
8346,BNS,196,1,3
8347,IT,66,1,1
8347,IT,66D,1,2
8347,IT,66C,1,3
8348,BNS,305,1,1
8348,BNS,303,1,2
8348,BNS,310,1,3
8349,PC,7,1,1
8350,MV,185,1,1
8350,MV,184,1,2
8351,BNS,303,1,1
8351,BNS,305,1,2
8351,BNS,318,1,3
8352,BNS,316,1,1
8352,BNS,318,1,2
8352,BNS,305,1,3
8353,EXCISE,32,1,1
8353,NDPS,20,1,2
8354,BNS,318,1,1
8354,BNS,303,1,2
8354,BNS,316,1,3
8355,BNS,309,1,1
8356,BNS,303,1,1
8357,BNS,103,1,1
8357,BNS,109,1,2
8358,BNS,318,1,1
8358,IT,66D,1,2
8358,BNS,338,1,3
8359,NDPS,20,1,1
8359,NDPS,21,1,2
8360,BNS,316,1,1
8360,BNS,318,1,2
8361,ARMS,25,1,1
8361,ARMS,27,1,2
8363,BNS,318,1,1
8363,BNS,303,1,2
8363,BNS,310,1,3
8364,MV,184,1,1
8365,BNS,196,1,1
8365,BNS,111,1,2
8365,BNS,351,1,3
8366,BNS,105,1,1
8366,BNS,115,1,2
8366,BNS,118,1,3
8367,BNS,303,1,1
8367,BNS,309,1,2
8367,BNS,316,1,3
8368,BNS,331,1,1
8369,BNS,331,1,1
8369,BNS,303,1,2
8370,BNS,118,1,1
8371,BNS,316,1,1
8371,BNS,305,1,2
8372,BNS,105,1,1
8372,BNS,115,1,2
8372,BNS,118,1,3
8373,BNS,118,1,1
8373,BNS,109,1,2
8373,BNS,103,1,3
8374,MV,185,1,1
8375,BNS,111,1,1
8376,BNS,74,1,1
8376,BNS,78,1,2
8377,BNS,338,1,1
8377,IT,66D,1,2
8377,BNS,318,1,3
8378,BNS,318,1,1
8378,BNS,310,1,2
8379,BNS,115,1,1
8379,BNS,105,1,2
8379,BNS,118,1,3
8380,MV,184,1,1
8380,MV,185,1,2
8381,BNS,78,1,1
8382,IT,66D,1,1
8383,IT,66,1,1
8383,IT,66D,1,2
8384,BNS,303,1,1
8384,BNS,305,1,2
8385,BNS,316,1,1
8385,BNS,309,1,2
8386,MV,185,1,1
8386,MV,184,1,2
8387,MV,184,1,1
8387,MV,185,1,2
8388,BNS,331,1,1
8389,BNS,310,1,1
8389,BNS,331,1,2
8390,BNS,85,1,1
